customer_id,age,gender,item_purchased,category,purchase_amount_usd,color,location,size,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,previous_purchases,preferred_payment_method,frequency_of_purchases,date,year,month,age_group,purchase_frequency_days
6895,68,Female,Hoodie,Clothing,30,New Jersey,S,Indigo,Spring,4.6,Yes,Bank Transfer,Next Day Air,Yes,34,Debit Card,Bi-Weekly,45312,2024,Jan,Senior,14.0
6896,49,Male,Blouse,Clothing,28,Maryland,M,Red,Spring,3.7,Yes,Cash,Store Pickup,Yes,39,Debit Card,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6897,59,Female,Skirt,Clothing,59,Vermont,XL,Gray,Winter,4.7,Yes,PayPal,2-Day Shipping,Yes,7,Credit Card,Quarterly,45312,2024,Jan,Senior,
6898,42,Male,T-shirt,Clothing,20,Alaska,M,Green,Summer,2.6,Yes,Credit Card,Free Shipping,Yes,26,Credit Card,Weekly,45312,2024,Jan,Adult,7.0
6899,29,Female,Skirt,Clothing,24,Mississippi,S,Peach,Winter,3.9,Yes,Debit Card,Next Day Air,Yes,35,Credit Card,Weekly,45312,2024,Jan,Young Adult,7.0
6900,47,Male,Coat,Outerwear,94,New Mexico,M,Brown,Summer,4.2,Yes,Bank Transfer,Next Day Air,Yes,35,Debit Card,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6901,40,Female,Jacket,Outerwear,28,South Carolina,M,Lavender,Winter,3.0,Yes,Venmo,2-Day Shipping,Yes,49,Credit Card,Annually,45312,2024,Jan,Adult,365.0
6902,41,Male,Backpack,Accessories,73,Mississippi,XL,Brown,Summer,4.7,Yes,PayPal,Store Pickup,Yes,46,Credit Card,Weekly,45312,2024,Jan,Adult,7.0
6903,21,Female,Coat,Outerwear,64,West Virginia,M,White,Summer,4.4,Yes,PayPal,Store Pickup,Yes,17,Debit Card,Fortnightly,45312,2024,Jan,Young Adult,14.0
6904,69,Male,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Yes,Credit Card,Free Shipping,Yes,29,Venmo,Monthly,45312,2024,Jan,Senior,30.0
6905,63,Female,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Yes,Debit Card,Standard,Yes,4,Debit Card,Weekly,45312,2024,Jan,Senior,7.0
6906,50,Male,Sweater,Clothing,37,Idaho,L,Brown,Summer,4.0,Yes,Credit Card,Express,Yes,17,Cash,Weekly,45312,2024,Jan,Middle-aged,7.0
6907,55,Female,Scarf,Accessories,68,Texas,M,Orange,Winter,4.7,Yes,Bank Transfer,Store Pickup,Yes,21,Credit Card,Every 3 Months,45312,2024,Jan,Middle-aged,
6908,30,Male,Sneakers,Footwear,21,Mississippi,S,Magenta,Spring,3.8,Yes,Credit Card,Free Shipping,Yes,31,Credit Card,Fortnightly,45312,2024,Jan,Young Adult,14.0
6909,33,Female,Sunglasses,Accessories,79,Arizona,L,Lavender,Winter,2.7,Yes,Credit Card,2-Day Shipping,Yes,43,Credit Card,Weekly,45312,2024,Jan,Adult,7.0
6910,65,Male,Boots,Footwear,83,Alabama,S,Green,Fall,4.8,Yes,PayPal,Standard,Yes,18,Debit Card,Fortnightly,45312,2024,Jan,Senior,14.0
6911,65,Female,Backpack,Accessories,36,New Jersey,M,Purple,Spring,4.8,Yes,Credit Card,2-Day Shipping,Yes,44,Venmo,Every 3 Months,45312,2024,Jan,Senior,
6912,31,Male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,3,Venmo,Every 3 Months,45312,2024,Jan,Young Adult,
6913,45,Female,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,PayPal,Store Pickup,Yes,49,Debit Card,Monthly,45312,2024,Jan,Middle-aged,30.0
6914,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Credit Card,Next Day Air,Yes,21,Cash,Every 3 Months,45312,2024,Jan,Middle-aged,
6915,48,Female,Belt,Accessories,70,Tennessee,S,Cyan,Summer,4.4,Yes,Credit Card,Express,Yes,5,Cash,Weekly,45312,2024,Jan,Middle-aged,7.0
6916,22,Male,Belt,Accessories,29,Alabama,M,Magenta,Fall,4.2,Yes,Credit Card,Express,Yes,32,Debit Card,Every 3 Months,45312,2024,Jan,Young Adult,
6917,36,Female,Dress,Clothing,48,Virginia,L,Gold,Summer,2.9,Yes,Debit Card,Express,Yes,34,Bank Transfer,Annually,45312,2024,Jan,Adult,365.0
6918,18,Male,Dress,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,21,Bank Transfer,Every 3 Months,45312,2024,Jan,Young Adult,
6919,48,Female,Pants,Clothing,85,Hawaii,M,Teal,Spring,2.7,Yes,Debit Card,Free Shipping,Yes,43,Bank Transfer,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6920,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,PayPal,Express,Yes,3,Cash,Monthly,45312,2024,Jan,Middle-aged,30.0
6921,64,Female,Scarf,Accessories,85,Utah,M,Blue,Summer,2.7,Yes,Debit Card,Free Shipping,Yes,21,Credit Card,Annually,45312,2024,Jan,Senior,365.0
6922,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Bank Transfer,Free Shipping,Yes,32,Venmo,Monthly,45312,2024,Jan,Middle-aged,30.0
6923,22,Female,Dress,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Debit Card,Next Day Air,Yes,36,Debit Card,Fortnightly,45312,2024,Jan,Young Adult,14.0
6924,50,Male,Skirt,Clothing,91,Nebraska,M,Maroon,Spring,4.7,Yes,Venmo,Free Shipping,Yes,50,Venmo,Fortnightly,45312,2024,Jan,Middle-aged,14.0
6925,38,Female,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,43,Bank Transfer,Every 3 Months,45312,2024,Jan,Adult,
6926,19,Male,Sandals,Footwear,72,New York,XL,Blue,Summer,3.3,Yes,Credit Card,Store Pickup,Yes,24,Credit Card,Every 3 Months,45312,2024,Jan,Young Adult,
6927,67,Female,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,PayPal,Express,Yes,36,Credit Card,Every 3 Months,45312,2024,Jan,Senior,
6928,19,Male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,Bank Transfer,2-Day Shipping,Yes,21,Credit Card,Every 3 Months,45312,2024,Jan,Young Adult,
6929,36,Female,Dress,Clothing,40,Texas,M,Turquoise,Summer,4.1,Yes,Debit Card,Standard,Yes,34,Bank Transfer,Weekly,45312,2024,Jan,Adult,7.0
6930,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Cash,Standard,Yes,42,Bank Transfer,Every 3 Months,45312,2024,Jan,Middle-aged,
6931,53,Female,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Credit Card,Next Day Air,Yes,2,Debit Card,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6932,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,Venmo,2-Day Shipping,Yes,47,Cash,Bi-Weekly,45312,2024,Jan,Young Adult,14.0
6933,52,Female,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,Debit Card,2-Day Shipping,Yes,44,Debit Card,Fortnightly,45312,2024,Jan,Middle-aged,14.0
6934,33,Male,T-shirt,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Credit Card,Free Shipping,Yes,35,Credit Card,Monthly,45312,2024,Jan,Adult,30.0
6935,47,Female,Jacket,Outerwear,83,California,XL,Pink,Fall,3.6,Yes,Bank Transfer,Next Day Air,Yes,15,Cash,Quarterly,45312,2024,Jan,Middle-aged,
6936,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Venmo,Express,Yes,29,Credit Card,Monthly,45312,2024,Jan,Young Adult,30.0
6937,44,Female,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,PayPal,Standard,Yes,18,Credit Card,Every 3 Months,45312,2024,Jan,Adult,
6938,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,Cash,2-Day Shipping,Yes,13,Venmo,Every 3 Months,45312,2024,Jan,Senior,
6939,37,Female,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,PayPal,Standard,Yes,46,Credit Card,Weekly,45312,2024,Jan,Adult,7.0
6940,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Bank Transfer,Free Shipping,Yes,28,Credit Card,Weekly,45312,2024,Jan,Senior,7.0
6941,37,Female,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,PayPal,Free Shipping,Yes,48,PayPal,Monthly,45312,2024,Jan,Adult,30.0
6942,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.6,Yes,Venmo,Express,Yes,43,Venmo,Every 3 Months,45312,2024,Jan,Adult,
6943,21,Female,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,PayPal,Store Pickup,Yes,37,Cash,Annually,45312,2024,Jan,Young Adult,365.0
6944,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Cash,Next Day Air,Yes,20,Bank Transfer,Annually,45312,2024,Jan,Young Adult,365.0
6945,26,Female,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Cash,Express,Yes,33,Debit Card,Quarterly,45312,2024,Jan,Young Adult,
6946,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,PayPal,Express,Yes,31,Cash,Fortnightly,45312,2024,Jan,Senior,14.0
6947,27,Female,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Venmo,Express,Yes,50,Credit Card,Bi-Weekly,45312,2024,Jan,Young Adult,14.0
6948,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Credit Card,Next Day Air,Yes,35,Credit Card,Quarterly,45312,2024,Jan,Middle-aged,
6949,54,Female,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Debit Card,Next Day Air,Yes,22,Venmo,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6950,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,Bank Transfer,2-Day Shipping,Yes,1,PayPal,Monthly,45312,2024,Jan,Middle-aged,30.0
6951,69,Female,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Bank Transfer,Next Day Air,Yes,4,Bank Transfer,Annually,45312,2024,Jan,Senior,365.0
6952,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Cash,Standard,Yes,31,Credit Card,Monthly,45312,2024,Jan,Senior,30.0
6953,28,Female,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Cash,Next Day Air,Yes,46,PayPal,Fortnightly,45312,2024,Jan,Young Adult,14.0
6954,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,32,Bank Transfer,Bi-Weekly,45312,2024,Jan,Senior,14.0
6955,58,Female,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Cash,Next Day Air,Yes,43,Bank Transfer,Fortnightly,45312,2024,Jan,Senior,14.0
6956,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Bank Transfer,Standard,Yes,26,Venmo,Fortnightly,45312,2024,Jan,Middle-aged,14.0
6957,26,Female,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,PayPal,Free Shipping,Yes,9,Credit Card,Annually,45312,2024,Jan,Young Adult,365.0
6958,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Credit Card,Free Shipping,Yes,28,PayPal,Bi-Weekly,45312,2024,Jan,Adult,14.0
6959,44,Female,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Debit Card,Next Day Air,Yes,20,PayPal,Quarterly,45312,2024,Jan,Adult,
6960,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Venmo,Store Pickup,Yes,9,Cash,Weekly,45312,2024,Jan,Senior,7.0
6961,53,Female,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Cash,Standard,Yes,48,Debit Card,Every 3 Months,45312,2024,Jan,Middle-aged,
6962,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,PayPal,Free Shipping,Yes,12,Venmo,Annually,45312,2024,Jan,Middle-aged,365.0
6963,50,Female,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Bank Transfer,Express,Yes,29,Cash,Fortnightly,45312,2024,Jan,Middle-aged,14.0
6964,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,Bank Transfer,2-Day Shipping,Yes,27,Cash,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
6965,38,Female,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Debit Card,Express,Yes,44,Cash,Annually,45312,2024,Jan,Adult,365.0
6966,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,PayPal,Express,Yes,32,Bank Transfer,Annually,45312,2024,Jan,Senior,365.0
6967,19,Female,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Cash,Standard,Yes,11,Cash,Fortnightly,45312,2024,Jan,Young Adult,14.0
6968,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,Credit Card,2-Day Shipping,Yes,44,Cash,Fortnightly,45312,2024,Jan,Adult,14.0
6969,57,Female,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Debit Card,Free Shipping,Yes,46,Cash,Weekly,45312,2024,Jan,Middle-aged,7.0
6970,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,PayPal,Next Day Air,Yes,50,PayPal,Annually,45312,2024,Jan,Adult,365.0
6971,49,Female,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Cash,Next Day Air,Yes,45,Venmo,Every 3 Months,45312,2024,Jan,Middle-aged,
6972,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Bank Transfer,Store Pickup,Yes,48,Cash,Every 3 Months,45312,2024,Jan,Adult,
6973,24,Female,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Venmo,Next Day Air,Yes,26,Credit Card,Weekly,45312,2024,Jan,Young Adult,7.0
6974,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Venmo,Standard,Yes,21,Credit Card,Fortnightly,45312,2024,Jan,Young Adult,14.0
6975,24,Female,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,Cash,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,45312,2024,Jan,Young Adult,14.0
6976,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Credit Card,Next Day Air,Yes,13,PayPal,Fortnightly,45312,2024,Jan,Adult,14.0
6977,28,Female,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,PayPal,Standard,Yes,46,Credit Card,Weekly,45312,2024,Jan,Young Adult,7.0
6978,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,42,PayPal,Weekly,45312,2024,Jan,Young Adult,7.0
6979,52,Female,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Bank Transfer,Next Day Air,Yes,25,Venmo,Annually,45312,2024,Jan,Middle-aged,365.0
6980,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Credit Card,Store Pickup,Yes,25,Cash,Monthly,45312,2024,Jan,Adult,30.0
6981,43,Female,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,PayPal,Express,Yes,12,PayPal,Quarterly,45312,2024,Jan,Adult,
6982,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Credit Card,Free Shipping,Yes,4,Debit Card,Quarterly,45312,2024,Jan,Adult,
6983,68,Female,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Cash,Free Shipping,Yes,38,PayPal,Weekly,45312,2024,Jan,Senior,7.0
6984,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Cash,Store Pickup,Yes,42,Bank Transfer,Weekly,45312,2024,Jan,Senior,7.0
6985,49,Female,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,30,Venmo,Annually,45312,2024,Jan,Middle-aged,365.0
6986,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,Bank Transfer,2-Day Shipping,Yes,50,Credit Card,Weekly,45312,2024,Jan,Senior,7.0
6987,56,Female,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,PayPal,Free Shipping,Yes,45,PayPal,Weekly,45312,2024,Jan,Middle-aged,7.0
6988,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,PayPal,Free Shipping,Yes,33,Credit Card,Fortnightly,45312,2024,Jan,Adult,14.0
6989,30,Female,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Bank Transfer,Store Pickup,Yes,25,PayPal,Quarterly,45312,2024,Jan,Young Adult,
6990,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Credit Card,Express,Yes,25,Cash,Monthly,45312,2024,Jan,Young Adult,30.0
6991,24,Female,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Venmo,Standard,Yes,44,Debit Card,Quarterly,45312,2024,Jan,Young Adult,
6992,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Debit Card,Standard,Yes,21,Venmo,Fortnightly,45312,2024,Jan,Middle-aged,14.0
6993,63,Female,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,45312,2024,Jan,Senior,14.0
6994,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,PayPal,Store Pickup,Yes,47,Debit Card,Annually,45312,2024,Jan,Adult,365.0
6995,38,Female,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Venmo,Free Shipping,Yes,14,PayPal,Monthly,45312,2024,Jan,Adult,30.0
6996,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Bank Transfer,Standard,Yes,17,Debit Card,Every 3 Months,45312,2024,Jan,Adult,
6997,28,Female,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Debit Card,Next Day Air,Yes,3,Venmo,Annually,45312,2024,Jan,Young Adult,365.0
6998,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,PayPal,Express,Yes,42,Venmo,Annually,45312,2024,Jan,Young Adult,365.0
6999,69,Female,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Debit Card,Standard,Yes,22,Debit Card,Annually,45312,2024,Jan,Senior,365.0
7000,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Debit Card,Next Day Air,Yes,21,Venmo,Quarterly,45312,2024,Jan,Adult,
7001,63,Female,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Cash,Free Shipping,Yes,21,Bank Transfer,Quarterly,45312,2024,Jan,Senior,
7002,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Venmo,Standard,Yes,40,Debit Card,Annually,45312,2024,Jan,Adult,365.0
7003,36,Female,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Debit Card,Next Day Air,Yes,1,Bank Transfer,Fortnightly,45312,2024,Jan,Adult,14.0
7004,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Bank Transfer,Standard,Yes,50,Bank Transfer,Monthly,45312,2024,Jan,Young Adult,30.0
7005,58,Female,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,45312,2024,Jan,Senior,
7006,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,34,Venmo,Monthly,45312,2024,Jan,Young Adult,30.0
7007,65,Female,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Venmo,Express,Yes,29,Venmo,Fortnightly,45312,2024,Jan,Senior,14.0
7008,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Credit Card,Store Pickup,Yes,31,PayPal,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
7009,54,Female,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,Yes,8,Debit Card,Weekly,45312,2024,Jan,Middle-aged,7.0
7010,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,Yes,5,Credit Card,Fortnightly,45312,2024,Jan,Senior,14.0
7011,42,Female,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,Yes,7,Cash,Monthly,45312,2024,Jan,Adult,30.0
7012,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Cash,Store Pickup,Yes,30,Cash,Monthly,45312,2024,Jan,Middle-aged,30.0
7013,33,Female,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Venmo,Express,Yes,14,Credit Card,Every 3 Months,45312,2024,Jan,Adult,
7014,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Bank Transfer,Express,Yes,5,Cash,Fortnightly,45312,2024,Jan,Adult,14.0
7015,27,Female,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,Yes,3,PayPal,Every 3 Months,45312,2024,Jan,Young Adult,
7016,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,46,Venmo,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
7017,29,Female,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,4,Credit Card,Weekly,45312,2024,Jan,Young Adult,7.0
7018,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,42,Credit Card,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
7019,25,Female,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,30,Cash,Annually,45312,2024,Jan,Young Adult,365.0
7020,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,37,Venmo,Annually,45312,2024,Jan,Adult,365.0
7021,53,Female,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,2,Bank Transfer,Annually,45312,2024,Jan,Middle-aged,365.0
7022,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,30,Credit Card,Quarterly,45312,2024,Jan,Middle-aged,
7023,21,Female,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,47,Bank Transfer,Monthly,45312,2024,Jan,Young Adult,30.0
7024,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,21,PayPal,Quarterly,45312,2024,Jan,Senior,
7025,64,Female,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,9,Bank Transfer,Fortnightly,45312,2024,Jan,Senior,14.0
7026,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,12,Debit Card,Fortnightly,45312,2024,Jan,Middle-aged,14.0
7027,32,Female,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,4,Bank Transfer,Weekly,45312,2024,Jan,Adult,7.0
7028,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,10,Debit Card,Annually,45312,2024,Jan,Adult,365.0
7029,58,Female,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,26,Credit Card,Weekly,45312,2024,Jan,Senior,7.0
7030,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,40,Cash,Fortnightly,45312,2024,Jan,Adult,14.0
7031,46,Female,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,34,Bank Transfer,Fortnightly,45312,2024,Jan,Middle-aged,14.0
7032,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,31,Debit Card,Annually,45312,2024,Jan,Adult,365.0
7033,19,Female,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,45312,2024,Jan,Young Adult,14.0
7034,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,5,Bank Transfer,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
7035,36,Female,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,4,Credit Card,Weekly,45312,2024,Jan,Adult,7.0
7036,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,48,Venmo,Quarterly,45312,2024,Jan,Senior,
7037,64,Female,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,29,Cash,Every 3 Months,45312,2024,Jan,Senior,
7038,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,12,PayPal,Bi-Weekly,45312,2024,Jan,Middle-aged,14.0
7039,36,Female,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,Yes,29,Venmo,Annually,45312,2024,Jan,Adult,365.0
7040,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,15,Debit Card,Quarterly,45312,2024,Jan,Middle-aged,
7041,51,Female,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,34,Credit Card,Monthly,45312,2024,Jan,Middle-aged,30.0
7042,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,41,Credit Card,Fortnightly,45312,2024,Jan,Adult,14.0
7043,59,Female,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,41,Credit Card,Monthly,45312,2024,Jan,Senior,30.0
7044,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,39,Credit Card,Fortnightly,45312,2024,Jan,Middle-aged,14.0
